D:\Andrew\RhoFW\AVL\temp.dat
     0.998873    0.011375
     0.993045    0.011456
     0.981918    0.011760
     0.968145    0.012398
     0.954024    0.013335
     0.940568    0.014474
     0.927290    0.015814
     0.913796    0.017370
     0.899867    0.019157
     0.885481    0.021167
     0.870778    0.023361
     0.855912    0.025689
     0.841003    0.028096
     0.826117    0.030536
     0.811273    0.032971
     0.796444    0.035388
     0.781603    0.037787
     0.766760    0.040171
     0.751937    0.042532
     0.737124    0.044867
     0.722303    0.047178
     0.707480    0.049466
     0.692666    0.051726
     0.677859    0.053955
     0.663052    0.056153
     0.648259    0.058317
     0.633488    0.060439
     0.618737    0.062512
     0.603995    0.064534
     0.589268    0.066501
     0.574568    0.068403
     0.559901    0.070233
     0.545267    0.071980
     0.530663    0.073636
     0.516083    0.075193
     0.501528    0.076644
     0.486997    0.077982
     0.472489    0.079200
     0.457992    0.080293
     0.443499    0.081257
     0.429019    0.082091
     0.414571    0.082785
     0.400153    0.083333
     0.385736    0.083730
     0.371313    0.083978
     0.356911    0.084075
     0.342551    0.084013
     0.328219    0.083783
     0.313892    0.083385
     0.299566    0.082819
     0.285250    0.082085
     0.270943    0.081182
     0.256644    0.080112
     0.242377    0.078877
     0.228167    0.077472
     0.214010    0.075887
     0.199896    0.074117
     0.185863    0.072163
     0.171945    0.070014
     0.158111    0.067650
     0.144369    0.065069
     0.130806    0.062272
     0.117462    0.059237
     0.104333    0.055935
     0.091471    0.052361
     0.078850    0.048490
     0.066656    0.044366
     0.055521    0.040128
     0.044958    0.035428
     0.034805    0.030516
     0.026547    0.026159
     0.020265    0.022266
     0.015388    0.018565
     0.011492    0.015083
     0.008387    0.012010
     0.005904    0.009403
     0.003886    0.007213
     0.002289    0.005308
     0.001135    0.003545
     0.000392    0.001873
     0.000030    0.000271
     0.000035   -0.001322
     0.000376   -0.002945
     0.001066   -0.004596
     0.002144   -0.006228
     0.003644   -0.007824
     0.005575   -0.009408
     0.007997   -0.011012
     0.011055   -0.012675
     0.014964   -0.014460
     0.020021   -0.016461
     0.026469   -0.018684
     0.034340   -0.020919
     0.043774   -0.022910
     0.055430   -0.024820
     0.067968   -0.026628
     0.080775   -0.028019
     0.094376   -0.029145
     0.108340   -0.030052
     0.122474   -0.030765
     0.136745   -0.031298
     0.151125   -0.031666
     0.165637   -0.031892
     0.180256   -0.032005
     0.194916   -0.032017
     0.209619   -0.031932
     0.224386   -0.031765
     0.239194   -0.031527
     0.254024   -0.031225
     0.268894   -0.030864
     0.283804   -0.030455
     0.298720   -0.030006
     0.313636   -0.029513
     0.328586   -0.028981
     0.343576   -0.028420
     0.358571   -0.027837
     0.373550   -0.027229
     0.388533   -0.026595
     0.403543   -0.025938
     0.418578   -0.025264
     0.433625   -0.024579
     0.448669   -0.023883
     0.463705   -0.023177
     0.478744   -0.022458
     0.493800   -0.021729
     0.508873   -0.020994
     0.523950   -0.020256
     0.539026   -0.019515
     0.554106   -0.018771
     0.569190   -0.018027
     0.584272   -0.017282
     0.599348   -0.016540
     0.614424   -0.015801
     0.629501   -0.015064
     0.644571   -0.014331
     0.659628   -0.013604
     0.674675   -0.012886
     0.689724   -0.012177
     0.704779   -0.011477
     0.719839   -0.010785
     0.734886   -0.010101
     0.749913   -0.009429
     0.764939   -0.008772
     0.779968   -0.008119
     0.794945   -0.007473
     0.809755   -0.006866
     0.824305   -0.006249
     0.838715   -0.005508
     0.853154   -0.004627
     0.867694   -0.003603
     0.882309   -0.002440
     0.896860   -0.001151
     0.911139    0.000238
     0.925076    0.001705
     0.938845    0.003259
     0.952848    0.004939
     0.967553    0.006817
     0.981830    0.008785
     0.993090    0.010465
     0.998873    0.011375
